"date","count","package"
2014-03-20,18,"AntWeb"
2014-03-21,19,"AntWeb"
2014-03-22,10,"AntWeb"
2014-03-23,4,"AntWeb"
2014-03-24,12,"AntWeb"
2014-03-25,32,"AntWeb"
2014-03-26,13,"AntWeb"
2014-03-27,10,"AntWeb"
2014-03-28,14,"AntWeb"
2014-03-29,6,"AntWeb"
2014-03-30,15,"AntWeb"
2014-03-31,4,"AntWeb"
2014-04-01,18,"AntWeb"
2014-04-02,6,"AntWeb"
2014-04-03,3,"AntWeb"
2014-04-04,12,"AntWeb"
2014-04-05,7,"AntWeb"
2014-04-06,5,"AntWeb"
2014-04-07,12,"AntWeb"
2014-04-08,4,"AntWeb"
2014-04-09,23,"AntWeb"
2014-04-10,7,"AntWeb"
2014-04-11,7,"AntWeb"
2014-04-12,13,"AntWeb"
2014-04-13,13,"AntWeb"
2014-04-14,16,"AntWeb"
2014-04-15,16,"AntWeb"
2014-04-16,14,"AntWeb"
2014-04-17,11,"AntWeb"
2014-04-18,15,"AntWeb"
2014-04-19,11,"AntWeb"
2014-04-20,13,"AntWeb"
2014-04-21,17,"AntWeb"
2014-04-22,9,"AntWeb"
2014-04-23,24,"AntWeb"
2014-04-24,20,"AntWeb"
2014-04-25,14,"AntWeb"
2014-04-26,9,"AntWeb"
2014-04-27,16,"AntWeb"
2014-04-28,11,"AntWeb"
2014-04-29,10,"AntWeb"
2014-04-30,9,"AntWeb"
2014-05-01,16,"AntWeb"
2014-05-02,11,"AntWeb"
2014-05-03,8,"AntWeb"
2014-05-04,4,"AntWeb"
2014-05-05,11,"AntWeb"
2014-05-06,14,"AntWeb"
2014-05-07,13,"AntWeb"
2014-05-08,11,"AntWeb"
2014-05-09,12,"AntWeb"
2014-05-10,8,"AntWeb"
2014-05-11,5,"AntWeb"
2014-05-12,9,"AntWeb"
2014-05-13,9,"AntWeb"
2014-05-14,10,"AntWeb"
2014-05-15,13,"AntWeb"
2014-05-16,0,"AntWeb"
2014-05-17,1,"AntWeb"
2014-05-18,3,"AntWeb"
2014-05-19,11,"AntWeb"
2014-05-20,8,"AntWeb"
2014-05-21,6,"AntWeb"
2014-05-22,8,"AntWeb"
2014-05-23,12,"AntWeb"
2014-05-24,3,"AntWeb"
2014-05-25,5,"AntWeb"
2014-05-26,6,"AntWeb"
2014-05-27,14,"AntWeb"
2014-05-28,8,"AntWeb"
2014-05-29,20,"AntWeb"
2014-05-30,9,"AntWeb"
2014-05-31,26,"AntWeb"
2014-06-01,6,"AntWeb"
2014-06-02,10,"AntWeb"
2014-06-03,7,"AntWeb"
2014-06-04,7,"AntWeb"
2014-06-05,9,"AntWeb"
2014-06-06,7,"AntWeb"
2014-06-07,6,"AntWeb"
2014-06-08,7,"AntWeb"
2014-06-09,14,"AntWeb"
2014-06-10,8,"AntWeb"
2014-06-11,5,"AntWeb"
2014-06-12,8,"AntWeb"
2014-06-13,13,"AntWeb"
2014-06-14,7,"AntWeb"
2014-06-15,9,"AntWeb"
2014-06-16,10,"AntWeb"
2014-06-17,8,"AntWeb"
2014-06-18,10,"AntWeb"
2014-06-19,11,"AntWeb"
2014-06-20,7,"AntWeb"
2014-06-21,4,"AntWeb"
2014-06-22,10,"AntWeb"
2014-06-23,8,"AntWeb"
2014-06-24,10,"AntWeb"
2014-06-25,18,"AntWeb"
2014-06-26,12,"AntWeb"
2014-06-27,10,"AntWeb"
2014-06-28,6,"AntWeb"
2014-06-29,2,"AntWeb"
2014-06-30,9,"AntWeb"
2014-07-01,12,"AntWeb"
2014-07-02,6,"AntWeb"
2014-07-03,8,"AntWeb"
2014-07-04,8,"AntWeb"
2014-07-05,7,"AntWeb"
2014-07-06,6,"AntWeb"
2014-07-07,8,"AntWeb"
2014-07-08,18,"AntWeb"
2014-07-09,11,"AntWeb"
2014-07-10,13,"AntWeb"
2014-07-11,8,"AntWeb"
2014-07-12,13,"AntWeb"
2014-07-13,4,"AntWeb"
2014-07-14,11,"AntWeb"
2014-07-15,8,"AntWeb"
2014-07-16,8,"AntWeb"
2014-07-17,16,"AntWeb"
2014-07-18,9,"AntWeb"
2014-07-19,6,"AntWeb"
2014-07-20,9,"AntWeb"
2014-07-21,18,"AntWeb"
2014-07-22,14,"AntWeb"
2014-07-23,19,"AntWeb"
2014-07-24,7,"AntWeb"
2014-07-25,13,"AntWeb"
2014-07-26,6,"AntWeb"
2014-07-27,2,"AntWeb"
2014-07-28,6,"AntWeb"
2014-07-29,7,"AntWeb"
2014-07-30,22,"AntWeb"
2014-07-31,8,"AntWeb"
2014-08-01,13,"AntWeb"
2014-08-02,6,"AntWeb"
2014-08-03,6,"AntWeb"
2014-08-04,19,"AntWeb"
2014-08-05,30,"AntWeb"
2014-08-06,22,"AntWeb"
2014-08-07,21,"AntWeb"
2014-08-08,10,"AntWeb"
2014-08-09,11,"AntWeb"
2014-08-10,19,"AntWeb"
2014-08-11,26,"AntWeb"
2014-08-12,14,"AntWeb"
2014-08-13,12,"AntWeb"
2014-08-14,17,"AntWeb"
2014-08-15,27,"AntWeb"
2014-08-16,16,"AntWeb"
2014-08-17,21,"AntWeb"
2014-08-18,18,"AntWeb"
2014-08-19,18,"AntWeb"
2014-08-20,37,"AntWeb"
2014-08-21,24,"AntWeb"
2014-08-22,21,"AntWeb"
2014-08-23,17,"AntWeb"
2014-08-24,13,"AntWeb"
2014-08-25,24,"AntWeb"
2014-08-26,9,"AntWeb"
2014-08-27,17,"AntWeb"
2014-08-28,25,"AntWeb"
2014-08-29,12,"AntWeb"
2014-08-30,14,"AntWeb"
2014-08-31,16,"AntWeb"
2014-09-01,18,"AntWeb"
2014-09-02,17,"AntWeb"
2014-09-03,24,"AntWeb"
2014-09-04,7,"AntWeb"
2014-09-05,12,"AntWeb"
2014-09-06,15,"AntWeb"
2014-09-07,19,"AntWeb"
2014-09-08,16,"AntWeb"
2014-09-09,15,"AntWeb"
2014-09-10,22,"AntWeb"
2014-09-11,16,"AntWeb"
2014-09-12,15,"AntWeb"
2014-09-13,19,"AntWeb"
2014-09-14,18,"AntWeb"
2014-09-15,14,"AntWeb"
2014-09-16,21,"AntWeb"
2014-09-17,20,"AntWeb"
2014-09-18,12,"AntWeb"
2014-09-19,12,"AntWeb"
2014-09-20,10,"AntWeb"
2014-09-21,9,"AntWeb"
2014-09-22,9,"AntWeb"
2014-09-23,1,"AntWeb"
2014-09-24,18,"AntWeb"
2014-09-25,16,"AntWeb"
2014-09-26,16,"AntWeb"
2014-09-27,8,"AntWeb"
2014-09-28,14,"AntWeb"
2014-09-29,25,"AntWeb"
2014-09-30,36,"AntWeb"
2014-10-01,24,"AntWeb"
2014-10-02,15,"AntWeb"
2014-10-03,29,"AntWeb"
2014-10-04,14,"AntWeb"
2014-10-05,14,"AntWeb"
2014-10-06,16,"AntWeb"
2014-10-07,27,"AntWeb"
2014-10-08,25,"AntWeb"
2014-10-09,32,"AntWeb"
2014-10-10,18,"AntWeb"
2014-10-11,10,"AntWeb"
2014-10-12,13,"AntWeb"
2014-10-13,20,"AntWeb"
2014-10-14,20,"AntWeb"
2014-10-15,14,"AntWeb"
2014-10-16,16,"AntWeb"
2014-10-17,21,"AntWeb"
2014-10-18,12,"AntWeb"
2014-10-19,19,"AntWeb"
2014-10-20,12,"AntWeb"
2014-10-21,21,"AntWeb"
2014-10-22,33,"AntWeb"
2014-10-23,13,"AntWeb"
2014-10-24,25,"AntWeb"
2014-10-25,20,"AntWeb"
2014-10-26,11,"AntWeb"
2014-10-27,24,"AntWeb"
2014-10-28,14,"AntWeb"
2014-10-29,14,"AntWeb"
2014-10-30,19,"AntWeb"
2014-10-31,15,"AntWeb"
2014-11-01,23,"AntWeb"
2014-11-02,14,"AntWeb"
2014-11-03,16,"AntWeb"
2014-11-04,15,"AntWeb"
2014-11-05,25,"AntWeb"
2014-11-06,29,"AntWeb"
2014-11-07,17,"AntWeb"
2014-11-08,14,"AntWeb"
2014-11-09,11,"AntWeb"
2014-11-10,17,"AntWeb"
2014-11-11,16,"AntWeb"
2014-11-12,24,"AntWeb"
2014-11-13,23,"AntWeb"
2014-11-14,19,"AntWeb"
2014-11-15,10,"AntWeb"
2014-11-16,15,"AntWeb"
2014-11-17,0,"AntWeb"
2014-11-18,22,"AntWeb"
2014-11-19,12,"AntWeb"
2014-11-20,14,"AntWeb"
2014-11-21,14,"AntWeb"
2014-11-22,12,"AntWeb"
2014-11-23,13,"AntWeb"
2014-11-24,20,"AntWeb"
2014-11-25,39,"AntWeb"
2014-11-26,15,"AntWeb"
2014-11-27,16,"AntWeb"
2014-11-28,12,"AntWeb"
2014-11-29,6,"AntWeb"
2014-11-30,7,"AntWeb"
2014-12-01,24,"AntWeb"
2014-12-02,26,"AntWeb"
2014-12-03,22,"AntWeb"
2014-12-04,16,"AntWeb"
2014-12-05,11,"AntWeb"
2014-12-06,8,"AntWeb"
2014-12-07,9,"AntWeb"
2014-12-08,14,"AntWeb"
2014-12-09,12,"AntWeb"
2014-12-10,17,"AntWeb"
2014-12-11,13,"AntWeb"
2014-12-12,17,"AntWeb"
2014-12-13,12,"AntWeb"
2014-12-14,10,"AntWeb"
2014-12-15,8,"AntWeb"
2014-12-16,14,"AntWeb"
2014-12-17,11,"AntWeb"
2014-12-18,12,"AntWeb"
2014-12-19,17,"AntWeb"
2014-12-20,11,"AntWeb"
2014-12-21,10,"AntWeb"
2014-12-22,11,"AntWeb"
2014-12-23,7,"AntWeb"
2014-12-24,14,"AntWeb"
2014-12-25,9,"AntWeb"
2014-12-26,10,"AntWeb"
2014-12-27,17,"AntWeb"
2014-12-28,12,"AntWeb"
2014-12-29,14,"AntWeb"
2014-12-30,13,"AntWeb"
2014-12-31,10,"AntWeb"
2015-01-01,6,"AntWeb"
2015-01-02,10,"AntWeb"
2015-01-03,10,"AntWeb"
2015-01-04,21,"AntWeb"
2015-01-05,12,"AntWeb"
2015-01-06,28,"AntWeb"
2015-01-07,17,"AntWeb"
2015-01-08,12,"AntWeb"
2015-01-09,14,"AntWeb"
2015-01-10,7,"AntWeb"
2015-01-11,9,"AntWeb"
2015-01-12,17,"AntWeb"
2015-01-13,15,"AntWeb"
2015-01-14,26,"AntWeb"
2015-01-15,15,"AntWeb"
2015-01-16,66,"AntWeb"
2015-01-17,14,"AntWeb"
2015-01-18,21,"AntWeb"
2015-01-19,24,"AntWeb"
2015-01-20,19,"AntWeb"
2015-01-21,24,"AntWeb"
2015-01-22,14,"AntWeb"
2015-01-23,17,"AntWeb"
2015-01-24,14,"AntWeb"
2015-01-25,14,"AntWeb"
2015-01-26,23,"AntWeb"
2015-01-27,26,"AntWeb"
2015-01-28,23,"AntWeb"
2015-01-29,17,"AntWeb"
2015-01-30,23,"AntWeb"
2015-01-31,12,"AntWeb"
2015-02-01,18,"AntWeb"
2015-02-02,23,"AntWeb"
2015-02-03,20,"AntWeb"
2015-02-04,28,"AntWeb"
2015-02-05,18,"AntWeb"
2015-02-06,14,"AntWeb"
2015-02-07,11,"AntWeb"
2015-02-08,11,"AntWeb"
2015-02-09,18,"AntWeb"
2015-02-10,16,"AntWeb"
2015-02-11,10,"AntWeb"
2015-02-12,16,"AntWeb"
2015-02-13,10,"AntWeb"
2015-02-14,10,"AntWeb"
2015-02-15,9,"AntWeb"
2015-02-16,22,"AntWeb"
2015-02-17,18,"AntWeb"
2015-02-18,21,"AntWeb"
2015-02-19,19,"AntWeb"
2015-02-20,10,"AntWeb"
2015-02-21,13,"AntWeb"
2015-02-22,15,"AntWeb"
2015-02-23,23,"AntWeb"
2015-02-24,38,"AntWeb"
2015-02-25,41,"AntWeb"
2015-02-26,41,"AntWeb"
2015-02-27,19,"AntWeb"
2015-02-28,11,"AntWeb"
2015-03-01,17,"AntWeb"
2015-03-02,15,"AntWeb"
2015-03-03,24,"AntWeb"
2015-03-04,17,"AntWeb"
2015-03-05,46,"AntWeb"
2015-03-06,21,"AntWeb"
2015-03-07,14,"AntWeb"
2015-03-08,11,"AntWeb"
2015-03-09,35,"AntWeb"
2015-03-10,27,"AntWeb"
2015-03-11,23,"AntWeb"
2015-03-12,28,"AntWeb"
2015-03-13,21,"AntWeb"
2015-03-14,13,"AntWeb"
2015-03-15,13,"AntWeb"
2015-03-16,14,"AntWeb"
2015-03-17,20,"AntWeb"
2015-03-18,29,"AntWeb"
2015-03-19,15,"AntWeb"
2015-03-20,12,"AntWeb"
2015-03-21,21,"AntWeb"
2015-03-22,21,"AntWeb"
2015-03-23,21,"AntWeb"
2015-03-24,25,"AntWeb"
2015-03-25,32,"AntWeb"
2015-03-26,17,"AntWeb"
2015-03-27,13,"AntWeb"
2015-03-28,14,"AntWeb"
2015-03-29,15,"AntWeb"
2015-03-30,25,"AntWeb"
2015-03-31,38,"AntWeb"
2015-04-01,52,"AntWeb"
2015-04-02,23,"AntWeb"
2015-04-03,13,"AntWeb"
2015-04-04,13,"AntWeb"
2015-04-05,16,"AntWeb"
2015-04-06,18,"AntWeb"
2015-04-07,56,"AntWeb"
2015-04-08,31,"AntWeb"
2015-04-09,36,"AntWeb"
2015-04-10,22,"AntWeb"
2015-04-11,24,"AntWeb"
2015-04-12,25,"AntWeb"
2015-04-13,18,"AntWeb"
2015-04-14,14,"AntWeb"
2015-04-15,23,"AntWeb"
2015-04-16,18,"AntWeb"
2015-04-17,15,"AntWeb"
2015-04-18,28,"AntWeb"
2015-04-19,16,"AntWeb"
2015-04-20,42,"AntWeb"
2015-04-21,46,"AntWeb"
2015-04-22,15,"AntWeb"
2015-04-23,22,"AntWeb"
2015-04-24,29,"AntWeb"
2015-04-25,18,"AntWeb"
2015-04-26,15,"AntWeb"
2015-04-27,18,"AntWeb"
2015-04-28,12,"AntWeb"
2015-04-29,15,"AntWeb"
2015-04-30,24,"AntWeb"
2015-05-01,13,"AntWeb"
2015-05-02,5,"AntWeb"
2015-05-03,19,"AntWeb"
2015-05-04,17,"AntWeb"
2015-05-05,17,"AntWeb"
2015-05-06,10,"AntWeb"
2015-05-07,18,"AntWeb"
2015-05-08,15,"AntWeb"
2015-05-09,13,"AntWeb"
2015-05-10,15,"AntWeb"
2015-05-11,34,"AntWeb"
2015-05-12,27,"AntWeb"
2015-05-13,18,"AntWeb"
2015-05-14,21,"AntWeb"
2015-05-15,41,"AntWeb"
2015-05-16,10,"AntWeb"
2015-05-17,17,"AntWeb"
2015-05-18,22,"AntWeb"
2015-05-19,16,"AntWeb"
2015-05-20,17,"AntWeb"
2015-05-21,15,"AntWeb"
2015-05-22,8,"AntWeb"
2015-05-23,18,"AntWeb"
2015-05-24,13,"AntWeb"
2015-05-25,22,"AntWeb"
2015-05-26,22,"AntWeb"
2015-05-27,9,"AntWeb"
2015-05-28,15,"AntWeb"
2015-05-29,16,"AntWeb"
2015-05-30,13,"AntWeb"
2015-05-31,12,"AntWeb"
2015-06-01,19,"AntWeb"
2015-06-02,9,"AntWeb"
2015-06-03,21,"AntWeb"
2015-06-04,20,"AntWeb"
2015-06-05,17,"AntWeb"
2015-06-06,26,"AntWeb"
2015-06-07,21,"AntWeb"
2015-06-08,23,"AntWeb"
2015-06-09,13,"AntWeb"
2015-06-10,14,"AntWeb"
2015-06-11,17,"AntWeb"
2015-06-12,19,"AntWeb"
2015-06-13,20,"AntWeb"
2015-06-14,11,"AntWeb"
2015-06-15,29,"AntWeb"
2015-06-16,18,"AntWeb"
2015-06-17,19,"AntWeb"
2015-06-18,23,"AntWeb"
2015-06-19,23,"AntWeb"
2015-06-20,12,"AntWeb"
2015-06-21,17,"AntWeb"
2015-06-22,16,"AntWeb"
2015-06-23,22,"AntWeb"
2015-06-24,16,"AntWeb"
2015-06-25,23,"AntWeb"
2015-06-26,12,"AntWeb"
2015-06-27,12,"AntWeb"
2015-06-28,16,"AntWeb"
2015-06-29,31,"AntWeb"
2015-06-30,11,"AntWeb"
2015-07-01,22,"AntWeb"
2015-07-02,48,"AntWeb"
2015-07-03,25,"AntWeb"
2015-07-04,20,"AntWeb"
2015-07-05,41,"AntWeb"
2015-07-06,24,"AntWeb"
2015-07-07,26,"AntWeb"
2015-07-08,21,"AntWeb"
2015-07-09,24,"AntWeb"
2015-07-10,22,"AntWeb"
2015-07-11,15,"AntWeb"
2015-07-12,8,"AntWeb"
2015-07-13,9,"AntWeb"
2015-07-14,13,"AntWeb"
2015-07-15,9,"AntWeb"
2015-07-16,12,"AntWeb"
2015-07-17,23,"AntWeb"
2015-07-18,16,"AntWeb"
2015-07-19,14,"AntWeb"
2015-07-20,25,"AntWeb"
2015-07-21,17,"AntWeb"
2015-07-22,18,"AntWeb"
2015-07-23,10,"AntWeb"
2015-07-24,22,"AntWeb"
2015-07-25,22,"AntWeb"
2015-07-26,11,"AntWeb"
2015-07-27,15,"AntWeb"
2015-07-28,18,"AntWeb"
2015-07-29,10,"AntWeb"
2015-07-30,18,"AntWeb"
2015-07-31,14,"AntWeb"
2015-08-01,13,"AntWeb"
2015-08-02,6,"AntWeb"
2015-08-03,15,"AntWeb"
2015-08-04,33,"AntWeb"
2015-08-05,26,"AntWeb"
2015-08-06,20,"AntWeb"
2015-08-07,17,"AntWeb"
2015-08-08,24,"AntWeb"
2015-08-09,20,"AntWeb"
2015-08-10,15,"AntWeb"
2015-08-11,19,"AntWeb"
2015-08-12,21,"AntWeb"
2015-08-13,9,"AntWeb"
2015-08-14,13,"AntWeb"
2015-08-15,17,"AntWeb"
2015-08-16,19,"AntWeb"
2015-08-17,21,"AntWeb"
2015-08-18,25,"AntWeb"
2015-08-19,19,"AntWeb"
2015-08-20,14,"AntWeb"
2015-08-21,16,"AntWeb"
2015-08-22,30,"AntWeb"
2015-08-23,0,"AntWeb"
2015-08-24,21,"AntWeb"
2015-08-25,21,"AntWeb"
2015-08-26,18,"AntWeb"
2015-08-27,21,"AntWeb"
2015-08-28,12,"AntWeb"
2015-08-29,13,"AntWeb"
2015-08-30,13,"AntWeb"
2015-08-31,15,"AntWeb"
2015-09-01,38,"AntWeb"
2015-09-02,18,"AntWeb"
2015-09-03,24,"AntWeb"
2015-09-04,35,"AntWeb"
2015-09-05,14,"AntWeb"
2015-09-06,24,"AntWeb"
2015-09-07,0,"AntWeb"
2015-09-08,18,"AntWeb"
2015-09-09,0,"AntWeb"
2015-09-10,29,"AntWeb"
2015-09-11,49,"AntWeb"
2015-09-12,35,"AntWeb"
2015-09-13,38,"AntWeb"
2015-09-14,67,"AntWeb"
2015-09-15,60,"AntWeb"
2015-09-16,21,"AntWeb"
2015-09-17,28,"AntWeb"
2015-09-18,63,"AntWeb"
2015-09-19,21,"AntWeb"
2015-09-20,18,"AntWeb"
2015-09-21,47,"AntWeb"
2015-09-22,69,"AntWeb"
2015-09-23,48,"AntWeb"
2015-09-24,17,"AntWeb"
2015-09-25,28,"AntWeb"
2015-09-26,20,"AntWeb"
2015-09-27,21,"AntWeb"
2015-09-28,30,"AntWeb"
2015-09-29,23,"AntWeb"
2015-09-30,17,"AntWeb"
2015-10-01,39,"AntWeb"
2015-10-02,35,"AntWeb"
2015-10-03,21,"AntWeb"
2015-10-04,15,"AntWeb"
2015-10-05,38,"AntWeb"
2015-10-06,29,"AntWeb"
2015-10-07,36,"AntWeb"
2015-10-08,35,"AntWeb"
2015-10-09,42,"AntWeb"
2015-10-10,16,"AntWeb"
2015-10-11,13,"AntWeb"
2015-10-12,67,"AntWeb"
2015-10-13,238,"AntWeb"
2015-10-14,71,"AntWeb"
2015-10-15,39,"AntWeb"
2015-10-16,58,"AntWeb"
2015-10-17,19,"AntWeb"
2015-10-18,0,"AntWeb"
2015-10-19,27,"AntWeb"
2015-10-20,22,"AntWeb"
2015-10-21,34,"AntWeb"
2015-10-22,58,"AntWeb"
2015-10-23,60,"AntWeb"
2015-10-24,17,"AntWeb"
2015-10-25,25,"AntWeb"
2015-10-26,0,"AntWeb"
2015-10-27,20,"AntWeb"
2015-10-28,26,"AntWeb"
2015-10-29,26,"AntWeb"
2015-10-30,25,"AntWeb"
2015-10-31,0,"AntWeb"
2015-11-01,0,"AntWeb"
2015-11-02,17,"AntWeb"
2015-11-03,25,"AntWeb"
2015-11-04,25,"AntWeb"
2015-11-05,22,"AntWeb"
2015-11-06,27,"AntWeb"
2015-11-07,20,"AntWeb"
2015-11-08,13,"AntWeb"
2015-11-09,22,"AntWeb"
2015-11-10,32,"AntWeb"
2015-11-11,43,"AntWeb"
2015-11-12,23,"AntWeb"
2015-11-13,64,"AntWeb"
2015-11-14,29,"AntWeb"
2015-11-15,0,"AntWeb"
2015-11-16,31,"AntWeb"
2015-11-17,32,"AntWeb"
2015-11-18,51,"AntWeb"
2015-11-19,33,"AntWeb"
2015-11-20,29,"AntWeb"
2015-11-21,40,"AntWeb"
2015-11-22,32,"AntWeb"
2015-11-23,40,"AntWeb"
2015-11-24,42,"AntWeb"
2015-11-25,31,"AntWeb"
2015-11-26,35,"AntWeb"
2015-11-27,21,"AntWeb"
2015-11-28,32,"AntWeb"
2015-11-29,34,"AntWeb"
2015-11-30,40,"AntWeb"
2015-12-01,50,"AntWeb"
2015-12-02,56,"AntWeb"
2015-12-03,44,"AntWeb"
2015-12-04,40,"AntWeb"
2015-12-05,30,"AntWeb"
2015-12-06,29,"AntWeb"
2015-12-07,28,"AntWeb"
2015-12-08,70,"AntWeb"
2015-12-09,43,"AntWeb"
2015-12-10,45,"AntWeb"
2015-12-11,115,"AntWeb"
2015-12-12,35,"AntWeb"
2015-12-13,21,"AntWeb"
2015-12-14,27,"AntWeb"
2015-12-15,63,"AntWeb"
2015-12-16,33,"AntWeb"
2015-12-17,21,"AntWeb"
2015-12-18,24,"AntWeb"
2015-12-19,25,"AntWeb"
2015-12-20,23,"AntWeb"
2015-12-21,24,"AntWeb"
2015-12-22,30,"AntWeb"
2015-12-23,26,"AntWeb"
2015-12-24,26,"AntWeb"
2015-12-25,23,"AntWeb"
2015-12-26,25,"AntWeb"
2015-12-27,29,"AntWeb"
2015-12-28,34,"AntWeb"
2015-12-29,25,"AntWeb"
2015-12-30,27,"AntWeb"
2015-12-31,33,"AntWeb"
2016-01-01,24,"AntWeb"
2016-01-02,28,"AntWeb"
2016-01-03,21,"AntWeb"
2016-01-04,32,"AntWeb"
2016-01-05,32,"AntWeb"
2016-01-06,35,"AntWeb"
2016-01-07,39,"AntWeb"
2016-01-08,33,"AntWeb"
2016-01-09,23,"AntWeb"
2016-01-10,24,"AntWeb"
2016-01-11,25,"AntWeb"
2016-01-12,27,"AntWeb"
2016-01-13,33,"AntWeb"
2016-01-14,39,"AntWeb"
2016-01-15,30,"AntWeb"
2016-01-16,24,"AntWeb"
2016-01-17,19,"AntWeb"
2016-01-18,26,"AntWeb"
2016-01-19,39,"AntWeb"
2016-01-20,36,"AntWeb"
2016-01-21,29,"AntWeb"
2016-01-22,35,"AntWeb"
2016-01-23,11,"AntWeb"
2016-01-24,12,"AntWeb"
2016-01-25,19,"AntWeb"
2016-01-26,15,"AntWeb"
2016-01-27,30,"AntWeb"
2016-01-28,14,"AntWeb"
2016-01-29,9,"AntWeb"
2016-01-30,10,"AntWeb"
2016-01-31,5,"AntWeb"
2016-02-01,11,"AntWeb"
2016-02-02,7,"AntWeb"
2016-02-03,0,"AntWeb"
2016-02-04,9,"AntWeb"
2016-02-05,11,"AntWeb"
2016-02-06,10,"AntWeb"
2016-02-07,4,"AntWeb"
2016-02-08,14,"AntWeb"
2016-02-09,10,"AntWeb"
2016-02-10,7,"AntWeb"
2016-02-11,10,"AntWeb"
2016-02-12,17,"AntWeb"
2016-02-13,5,"AntWeb"
2016-02-14,6,"AntWeb"
2016-02-15,8,"AntWeb"
2016-02-16,12,"AntWeb"
2016-02-17,24,"AntWeb"
2016-02-18,35,"AntWeb"
2016-02-19,12,"AntWeb"
2016-02-20,7,"AntWeb"
2016-02-21,8,"AntWeb"
2016-02-22,6,"AntWeb"
2016-02-23,10,"AntWeb"
2016-02-24,11,"AntWeb"
2016-02-25,23,"AntWeb"
2016-02-26,16,"AntWeb"
2016-02-27,12,"AntWeb"
2016-02-28,8,"AntWeb"
2016-02-29,9,"AntWeb"
2016-03-01,18,"AntWeb"
2016-03-02,36,"AntWeb"
2016-03-03,17,"AntWeb"
2016-03-04,14,"AntWeb"
2016-03-05,6,"AntWeb"
2016-03-06,2,"AntWeb"
2016-03-07,2,"AntWeb"
2016-03-08,10,"AntWeb"
2016-03-09,6,"AntWeb"
2016-03-10,11,"AntWeb"
2016-03-11,6,"AntWeb"
2016-03-12,6,"AntWeb"
2016-03-13,2,"AntWeb"
2016-03-14,4,"AntWeb"
2016-03-15,5,"AntWeb"
2016-03-16,6,"AntWeb"
2016-03-17,5,"AntWeb"
2016-03-18,11,"AntWeb"
2016-03-19,19,"AntWeb"
2016-03-20,5,"AntWeb"
2016-03-21,6,"AntWeb"
2016-03-22,13,"AntWeb"
2016-03-23,7,"AntWeb"
2016-03-24,7,"AntWeb"
2016-03-25,6,"AntWeb"
2016-03-26,9,"AntWeb"
2016-03-27,9,"AntWeb"
2016-03-28,5,"AntWeb"
2016-03-29,10,"AntWeb"
2016-03-30,17,"AntWeb"
2016-03-31,8,"AntWeb"
2016-04-01,10,"AntWeb"
2016-04-02,11,"AntWeb"
2016-04-03,7,"AntWeb"
2016-04-04,3,"AntWeb"
2016-04-05,12,"AntWeb"
2016-04-06,13,"AntWeb"
2016-04-07,10,"AntWeb"
2016-04-08,12,"AntWeb"
2016-04-09,6,"AntWeb"
2016-04-10,11,"AntWeb"
2016-04-11,13,"AntWeb"
2016-04-12,13,"AntWeb"
2016-04-13,7,"AntWeb"
2016-04-14,18,"AntWeb"
2016-04-15,6,"AntWeb"
2016-04-16,3,"AntWeb"
2016-04-17,7,"AntWeb"
2016-04-18,7,"AntWeb"
2016-04-19,7,"AntWeb"
2016-04-20,8,"AntWeb"
2016-04-21,12,"AntWeb"
2016-04-22,8,"AntWeb"
2016-04-23,10,"AntWeb"
2016-04-24,6,"AntWeb"
2016-04-25,5,"AntWeb"
2016-04-26,11,"AntWeb"
2016-04-27,17,"AntWeb"
2016-04-28,5,"AntWeb"
2016-04-29,5,"AntWeb"
2016-04-30,7,"AntWeb"
2016-05-01,4,"AntWeb"
2016-05-02,6,"AntWeb"
2016-05-03,7,"AntWeb"
2016-05-04,11,"AntWeb"
2016-05-05,10,"AntWeb"
2016-05-06,5,"AntWeb"
2016-05-07,2,"AntWeb"
2016-05-08,1,"AntWeb"
2016-05-09,11,"AntWeb"
2016-05-10,12,"AntWeb"
2016-05-11,9,"AntWeb"
2016-05-12,9,"AntWeb"
2016-05-13,9,"AntWeb"
2016-05-14,12,"AntWeb"
2016-05-15,11,"AntWeb"
2016-05-16,15,"AntWeb"
2016-05-17,7,"AntWeb"
2016-05-18,8,"AntWeb"
2016-05-19,8,"AntWeb"
2014-09-17,0,"aRxiv"
2014-09-18,3,"aRxiv"
2014-09-19,9,"aRxiv"
2014-09-20,6,"aRxiv"
2014-09-21,6,"aRxiv"
2014-09-22,5,"aRxiv"
2014-09-23,2,"aRxiv"
2014-09-24,7,"aRxiv"
2014-09-25,6,"aRxiv"
2014-09-26,15,"aRxiv"
2014-09-27,4,"aRxiv"
2014-09-28,7,"aRxiv"
2014-09-29,25,"aRxiv"
2014-09-30,24,"aRxiv"
2014-10-01,13,"aRxiv"
2014-10-02,16,"aRxiv"
2014-10-03,14,"aRxiv"
2014-10-04,6,"aRxiv"
2014-10-05,12,"aRxiv"
2014-10-06,11,"aRxiv"
2014-10-07,18,"aRxiv"
2014-10-08,12,"aRxiv"
2014-10-09,17,"aRxiv"
2014-10-10,10,"aRxiv"
2014-10-11,1,"aRxiv"
2014-10-12,10,"aRxiv"
2014-10-13,12,"aRxiv"
2014-10-14,20,"aRxiv"
2014-10-15,8,"aRxiv"
2014-10-16,10,"aRxiv"
2014-10-17,10,"aRxiv"
